jurisdictionId,state,name,ahjNational,necVersions,jurisdictionTs,distinctValues,whichShips
"ms-madison-madison","MS","City of Madison Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-madison-ridgeland","MS","City of Ridgeland Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-madison-madison-county","MS","Madison County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-marion-marion-county","MS","Marion County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-marshall-marshall-county","MS","Marshall County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-monroe-monroe-county","MS","Monroe County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-montgomery-montgomery-county","MS","Montgomery County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-neshoba-neshoba-county","MS","Neshoba County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-newton-newton-county","MS","Newton County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-noxubee-noxubee-county","MS","Noxubee County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-oktibbeha-starkville","MS","City of Starkville Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-oktibbeha-oktibbeha-county","MS","Oktibbeha County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-panola-panola-county","MS","Panola County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-pearl-river-pearl-river-county","MS","Pearl River County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-perry-perry-county","MS","Perry County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-pike-pike-county","MS","Pike County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-pontotoc-pontotoc-county","MS","Pontotoc County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-prentiss-prentiss-county","MS","Prentiss County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-quitman-quitman-county","MS","Quitman County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-rankin-brandon","MS","City of Brandon Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-rankin-flowood","MS","City of Flowood Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-rankin-pearl","MS","City of Pearl Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-rankin-rankin-county","MS","Rankin County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-scott-scott-county","MS","Scott County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-sharkey-sharkey-county","MS","Sharkey County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-simpson-simpson-county","MS","Simpson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-smith-smith-county","MS","Smith County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-stone-stone-county","MS","Stone County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-sunflower-sunflower-county","MS","Sunflower County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-tallahatchie-tallahatchie-county","MS","Tallahatchie County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-tate-tate-county","MS","Tate County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-tippah-tippah-county","MS","Tippah County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-tishomingo-tishomingo-county","MS","Tishomingo County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-tunica-tunica-county","MS","Tunica County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-union-union-county","MS","Union County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-walthall-walthall-county","MS","Walthall County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-warren-warren-county","MS","Warren County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-warren-vicksburg","MS","City of Vicksburg Building Dept","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-washington-washington-county","MS","Washington County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-wayne-wayne-county","MS","Wayne County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-webster-webster-county","MS","Webster County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-wilkinson-wilkinson-county","MS","Wilkinson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-winston-winston-county","MS","Winston County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-yalobusha-yalobusha-county","MS","Yalobusha County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"ms-yazoo-yazoo-county","MS","Yazoo County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"nd-adams-adams-county","ND","Adams County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"nd-barnes-barnes-county","ND","Barnes County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"nd-benson-benson-county","ND","Benson County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"nd-billings-billings-county","ND","Billings County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
"nd-bottineau-bottineau-county","ND","Bottineau County Building Department","2017","2020","","2017|2020","necVersions (state-adoption-table) — ahj-national is fallback-only and never adopts"
